ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms)
251,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646167341,250494
252,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646168342,251495
253,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646169340,252493
254,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646170334,253487
255,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646171339,254492
256,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646172340,255493
257,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646173340,256493
258,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646174340,257493
259,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646175333,258486
260,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646176333,259486
261,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646177340,260493
262,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646178341,261494
263,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646179340,262493
264,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646180340,263493
265,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646181340,264493
266,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646182334,265487
267,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646183337,266490
268,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646184334,267487
269,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646185331,268484
270,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646186338,269491
271,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646187338,270491
272,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646188337,271490
273,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646189332,272485
274,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646190328,273481
275,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646191333,274486
276,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646192332,275485
277,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646193328,276481
278,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646194333,277486
